-85.00 0.00 0.25665
-80.00 0.00 0.27556
-75.00 0.00 0.19678
-70.00 0.00 0.64200E-01
-65.00 0.00 -0.81799E-01
-60.00 0.00 -0.22173
-55.00 0.00 -0.34266
-50.00 0.00 -0.41911
-45.00 0.00 -0.41526
-40.00 0.00 -0.31247
-35.00 0.00 -0.13640
-30.00 0.00 0.48116E-01
-25.00 0.00 0.17893
-20.00 0.00 0.24354
-15.00 0.00 0.28914
-10.00 0.00 0.38183
-5.00 0.00 0.54535
0.00 0.00 0.72998
5.00 0.00 0.84043
10.00 0.00 0.80402
15.00 0.00 0.62702
20.00 0.00 0.39569
25.00 0.00 0.22074
30.00 0.00 0.16588
35.00 0.00 0.21046
40.00 0.00 0.26866
45.00 0.00 0.24806
50.00 0.00 0.10722
55.00 0.00 -0.12199
60.00 0.00 -0.35579
65.00 0.00 -0.50695
70.00 0.00 -0.53182
75.00 0.00 -0.45009
80.00 0.00 -0.33183
85.00 0.00 -0.25242
-45.00 5.00 -0.35830
-40.00 5.00 -0.21577
-35.00 5.00 -0.27019E-01
-30.00 5.00 0.14287
-25.00 5.00 0.25828
-20.00 5.00 0.33560
-15.00 5.00 0.42166
-10.00 5.00 0.54463
-5.00 5.00 0.67958
0.00 5.00 0.75956
5.00 5.00 0.72476
10.00 5.00 0.57033
15.00 5.00 0.35548
20.00 5.00 0.16861
25.00 5.00 0.76120E-01
30.00 5.00 0.89871E-01
35.00 5.00 0.16892
40.00 5.00 0.24610
45.00 5.00 0.25976
-65.00 10.00 -0.40527E-01
-60.00 10.00 -0.21636
-55.00 10.00 -0.34425
-50.00 10.00 -0.36885
-45.00 10.00 -0.26379
-40.00 10.00 -0.61802E-01
-35.00 10.00 0.15578
-30.00 10.00 0.31228
-25.00 10.00 0.39032
-20.00 10.00 0.43881
-15.00 10.00 0.52229
-10.00 10.00 0.65533
-5.00 10.00 0.78017
0.00 10.00 0.80902
5.00 10.00 0.69538
10.00 10.00 0.47419
15.00 10.00 0.23924
20.00 10.00 0.80495E-01
25.00 10.00 0.33604E-01
30.00 10.00 0.75597E-01
35.00 10.00 0.15656
40.00 10.00 0.23114
45.00 10.00 0.26681
50.00 10.00 0.23786
55.00 10.00 0.12875
60.00 10.00 -0.47812E-01
65.00 10.00 -0.23960
-70.00 15.00 0.15446
-45.00 15.00 -0.18075
-40.00 15.00 0.90968E-01
-35.00 15.00 0.35652
-30.00 15.00 0.51595
-25.00 15.00 0.55442
-20.00 15.00 0.54657
-15.00 15.00 0.58580
-10.00 15.00 0.69791
-5.00 15.00 0.81516
0.00 15.00 0.83346
5.00 15.00 0.70194
10.00 15.00 0.46689
15.00 15.00 0.23554
20.00 15.00 0.96734E-01
25.00 15.00 0.68488E-01
30.00 15.00 0.10962
35.00 15.00 0.17043
40.00 15.00 0.22710
45.00 15.00 0.27236
70.00 15.00 -0.29679
-75.00 20.00 0.31063
-65.00 20.00 -0.30889E-01
-60.00 20.00 -0.23489
-55.00 20.00 -0.37246
-50.00 20.00 -0.35822
-45.00 20.00 -0.15506
-40.00 20.00 0.17696
-35.00 20.00 0.49929
-30.00 20.00 0.68227
-25.00 20.00 0.69512
-20.00 20.00 0.62073
-15.00 20.00 0.57894
-10.00 20.00 0.62343
-5.00 20.00 0.70127
0.00 20.00 0.70806
5.00 20.00 0.58579
10.00 20.00 0.37489
15.00 20.00 0.17828
20.00 20.00 0.76877E-01
25.00 20.00 0.75808E-01
30.00 20.00 0.12342
35.00 20.00 0.17239
40.00 20.00 0.21623
45.00 20.00 0.26845
50.00 20.00 0.31613
55.00 20.00 0.30734
60.00 20.00 0.19394
65.00 20.00 -0.11577E-01
75.00 20.00 -0.35791
-45.00 25.00 -0.20649
-40.00 25.00 0.15455
-35.00 25.00 0.52183
-30.00 25.00 0.73857
-25.00 25.00 0.74436
-20.00 25.00 0.60906
-15.00 25.00 0.46571
-10.00 25.00 0.40040
-5.00 25.00 0.39413
0.00 25.00 0.36244
5.00 25.00 0.24886
10.00 25.00 0.82688E-01
15.00 25.00 -0.49015E-01
20.00 25.00 -0.81403E-01
25.00 25.00 -0.23914E-01
30.00 25.00 0.61787E-01
35.00 25.00 0.12782
40.00 25.00 0.17858
45.00 25.00 0.24384
-80.00 30.00 0.39282
-70.00 30.00 0.16268
-65.00 30.00 -0.45540E-01
-60.00 30.00 -0.27137
-55.00 30.00 -0.44973
-50.00 30.00 -0.48649
-45.00 30.00 -0.31615
-40.00 30.00 0.28766E-01
-35.00 30.00 0.40787
-30.00 30.00 0.64957
-25.00 30.00 0.66177
-20.00 30.00 0.48682
-15.00 30.00 0.25472
-10.00 30.00 0.77193E-01
-5.00 30.00 -0.25318E-01
0.00 30.00 -0.10612
5.00 30.00 -0.21256
10.00 30.00 -0.32676
15.00 30.00 -0.38227
20.00 30.00 -0.33349
25.00 30.00 -0.20360
30.00 30.00 -0.62629E-01
35.00 30.00 0.39063E-01
40.00 30.00 0.11087
45.00 30.00 0.19379
50.00 30.00 0.29519
55.00 30.00 0.35879
60.00 30.00 0.30768
65.00 30.00 0.12232
70.00 30.00 -0.12441
80.00 30.00 -0.37666
-45.00 35.00 -0.43271
-40.00 35.00 -0.14836
-35.00 35.00 0.19762
-30.00 35.00 0.43799
-25.00 35.00 0.46077
-20.00 35.00 0.27975
-15.00 35.00 0.10585E-01
-10.00 35.00 -0.22368
-5.00 35.00 -0.37429
0.00 35.00 -0.46984
5.00 35.00 -0.55209
10.00 35.00 -0.61636
15.00 35.00 -0.61552
20.00 35.00 -0.51706
25.00 35.00 -0.34797
30.00 35.00 -0.17756
35.00 35.00 -0.55383E-01
40.00 35.00 0.29652E-01
45.00 35.00 0.12403
-75.00 40.00 0.30440
-65.00 40.00 -0.45880E-01
-60.00 40.00 -0.24247
-55.00 40.00 -0.42424
-50.00 40.00 -0.53197
-45.00 40.00 -0.49613
-40.00 40.00 -0.30224
-35.00 40.00 -0.31764E-01
-30.00 40.00 0.17253
-25.00 40.00 0.19968
-20.00 40.00 0.46287E-01
-15.00 40.00 -0.18981
-10.00 40.00 -0.39061
-5.00 40.00 -0.50122
0.00 40.00 -0.54581
5.00 40.00 -0.57359
10.00 40.00 -0.59666
15.00 40.00 -0.58154
20.00 40.00 -0.49598
25.00 40.00 -0.35492
30.00 40.00 -0.21335
35.00 40.00 -0.11311
40.00 40.00 -0.42028E-01
45.00 40.00 0.46900E-01
50.00 40.00 0.17262
55.00 40.00 0.28541
60.00 40.00 0.29736
65.00 40.00 0.16215
75.00 40.00 -0.28522
-70.00 45.00 0.13012
-45.00 45.00 -0.46794
-40.00 45.00 -0.37308
-35.00 45.00 -0.20539
-30.00 45.00 -0.68616E-01
-25.00 45.00 -0.52281E-01
-20.00 45.00 -0.16152
-15.00 45.00 -0.31450
-10.00 45.00 -0.41126
-5.00 45.00 -0.41197
0.00 45.00 -0.35589
5.00 45.00 -0.31039
10.00 45.00 -0.30456
15.00 45.00 -0.31120
20.00 45.00 -0.28776
25.00 45.00 -0.22685
30.00 45.00 -0.16129
35.00 45.00 -0.12068
40.00 45.00 -0.90845E-01
45.00 45.00 -0.25826E-01
70.00 45.00 -0.56945E-01
-65.00 50.00 -0.14110E-01
-60.00 50.00 -0.11321
-55.00 50.00 -0.20435
-50.00 50.00 -0.29432
-45.00 50.00 -0.35253
-40.00 50.00 -0.34599
-35.00 50.00 -0.28648
-30.00 50.00 -0.23411
-25.00 50.00 -0.24635
-20.00 50.00 -0.32055
-15.00 50.00 -0.38903
-10.00 50.00 -0.37627
-5.00 50.00 -0.26649
0.00 50.00 -0.11825
5.00 50.00 -0.13476E-01
10.00 50.00 0.98021E-02
15.00 50.00 -0.21586E-01
20.00 50.00 -0.55254E-01
25.00 50.00 -0.67305E-01
30.00 50.00 -0.74750E-01
35.00 50.00 -0.97680E-01
40.00 50.00 -0.11816
45.00 50.00 -0.87452E-01
50.00 50.00 0.19214E-01
55.00 50.00 0.15636
60.00 50.00 0.22578
65.00 50.00 0.15276
-85.00 55.00 0.34479
-45.00 55.00 -0.19788
-40.00 55.00 -0.25734
-35.00 55.00 -0.28883
-30.00 55.00 -0.31457
-25.00 55.00 -0.36319
-20.00 55.00 -0.42636
-15.00 55.00 -0.45241
-10.00 55.00 -0.38995
-5.00 55.00 -0.24065
0.00 55.00 -0.67572E-01
5.00 55.00 0.52224E-01
10.00 55.00 0.86748E-01
15.00 55.00 0.64407E-01
20.00 55.00 0.34254E-01
25.00 55.00 0.15030E-01
30.00 55.00 -0.13615E-01
35.00 55.00 -0.70719E-01
40.00 55.00 -0.13167
45.00 55.00 -0.13622
85.00 55.00 -0.36731
-80.00 60.00 0.36643
-75.00 60.00 0.24492
-70.00 60.00 0.96491E-01
-65.00 60.00 0.17032E-01
-60.00 60.00 0.15131E-01
-55.00 60.00 0.31340E-01
-50.00 60.00 0.50519E-02
-45.00 60.00 -0.74449E-01
-40.00 60.00 -0.17416
-35.00 60.00 -0.26122
-30.00 60.00 -0.33277
-25.00 60.00 -0.40331
-20.00 60.00 -0.47071
-15.00 60.00 -0.50430
-10.00 60.00 -0.47166
-5.00 60.00 -0.37570
0.00 60.00 -0.25977
5.00 60.00 -0.17202
10.00 60.00 -0.12449
15.00 60.00 -0.90247E-01
20.00 60.00 -0.42423E-01
25.00 60.00 0.71774E-02
30.00 60.00 0.14839E-01
35.00 60.00 -0.44523E-01
40.00 60.00 -0.13451
45.00 60.00 -0.17311
50.00 60.00 -0.10300
55.00 60.00 0.45868E-01
60.00 60.00 0.16498
65.00 60.00 0.14906
70.00 60.00 -0.15755E-01
75.00 60.00 -0.23548
80.00 60.00 -0.37856
-45.00 65.00 -0.42528E-01
-40.00 65.00 -0.15832
-35.00 65.00 -0.25536
-30.00 65.00 -0.32159
-25.00 65.00 -0.37651
-20.00 65.00 -0.43837
-15.00 65.00 -0.50095
-10.00 65.00 -0.54275
-5.00 65.00 -0.55179
0.00 65.00 -0.53391
5.00 65.00 -0.49543
10.00 65.00 -0.42510
15.00 65.00 -0.30455
20.00 65.00 -0.14277
25.00 65.00 0.42153E-02
30.00 65.00 0.62012E-01
35.00 65.00 0.82116E-03
40.00 65.00 -0.12395
45.00 65.00 -0.20109
-65.00 70.00 0.85122E-02
-60.00 70.00 0.14705E-01
-55.00 70.00 0.27079E-01
-50.00 70.00 -0.18776E-01
-45.00 70.00 -0.12416
-40.00 70.00 -0.23481
-35.00 70.00 -0.29706
-30.00 70.00 -0.30540
-25.00 70.00 -0.30075
-20.00 70.00 -0.32951
-15.00 70.00 -0.40637
-10.00 70.00 -0.51034
-5.00 70.00 -0.60588
0.00 70.00 -0.66048
5.00 70.00 -0.64598
10.00 70.00 -0.53862
15.00 70.00 -0.33648
20.00 70.00 -0.85595E-01
25.00 70.00 0.11964
30.00 70.00 0.18413
35.00 70.00 0.83678E-01
40.00 70.00 -0.10032
45.00 70.00 -0.22587
50.00 70.00 -0.19286
55.00 70.00 -0.23641E-01
60.00 70.00 0.14868
65.00 70.00 0.18164
-70.00 75.00 0.73952E-01
-45.00 75.00 -0.29316
-40.00 75.00 -0.38025
-35.00 75.00 -0.37517
-30.00 75.00 -0.29292
-25.00 75.00 -0.20448
-20.00 75.00 -0.18092
-15.00 75.00 -0.24473
-10.00 75.00 -0.36370
-5.00 75.00 -0.47935
0.00 75.00 -0.53678
5.00 75.00 -0.49709
10.00 75.00 -0.34261
15.00 75.00 -0.91686E-01
20.00 75.00 0.18443
25.00 75.00 0.37323
30.00 75.00 0.37815
