-85.00 0.00 0.45065
-80.00 0.00 0.39230
-75.00 0.00 0.31172
-70.00 0.00 0.25378
-65.00 0.00 0.23794
-60.00 0.00 0.23000
-55.00 0.00 0.16088
-50.00 0.00 -0.20185E-01
-45.00 0.00 -0.29959
-40.00 0.00 -0.60011
-35.00 0.00 -0.83101
-30.00 0.00 -0.94777
-25.00 0.00 -0.97357
-20.00 0.00 -0.96701
-15.00 0.00 -0.96629
-10.00 0.00 -0.95859
-5.00 0.00 -0.89934
0.00 0.00 -0.76182
5.00 0.00 -0.57184
10.00 0.00 -0.39709
15.00 0.00 -0.30052
20.00 0.00 -0.29642
25.00 0.00 -0.34307
30.00 0.00 -0.37396
35.00 0.00 -0.34054
40.00 0.00 -0.23583
45.00 0.00 -0.88559E-01
50.00 0.00 0.59766E-01
55.00 0.00 0.17616
60.00 0.00 0.24616
65.00 0.00 0.27464
70.00 0.00 0.28122
75.00 0.00 0.29212
80.00 0.00 0.32311
85.00 0.00 0.36836
-45.00 5.00 -0.38938
-40.00 5.00 -0.74070
-35.00 5.00 -1.0200
-30.00 5.00 -1.1614
-25.00 5.00 -1.1761
-20.00 5.00 -1.1287
-15.00 5.00 -1.0767
-10.00 5.00 -1.0247
-5.00 5.00 -0.93218
0.00 5.00 -0.76359
5.00 5.00 -0.53545
10.00 5.00 -0.31712
15.00 5.00 -0.18443
20.00 5.00 -0.16463
25.00 5.00 -0.21739
30.00 5.00 -0.26483
35.00 5.00 -0.24440
40.00 5.00 -0.14416
45.00 5.00 0.57529E-03
-65.00 10.00 0.22676
-60.00 10.00 0.20351
-55.00 10.00 0.11922
-50.00 10.00 -0.93239E-01
-45.00 10.00 -0.43246
-40.00 10.00 -0.81271
-35.00 10.00 -1.1122
-30.00 10.00 -1.2515
-25.00 10.00 -1.2404
-20.00 10.00 -1.1580
-15.00 10.00 -1.0821
-10.00 10.00 -1.0307
-5.00 10.00 -0.96004
0.00 10.00 -0.81945
5.00 10.00 -0.60959
10.00 10.00 -0.39312
15.00 10.00 -0.24874
20.00 10.00 -0.20924
25.00 10.00 -0.23661
30.00 10.00 -0.25282
35.00 10.00 -0.19839
40.00 10.00 -0.70523E-01
45.00 10.00 0.84722E-01
50.00 10.00 0.21230
55.00 10.00 0.28408
60.00 10.00 0.30629
65.00 10.00 0.30289
-70.00 15.00 0.27563
-45.00 15.00 -0.42604
-40.00 15.00 -0.80850
-35.00 15.00 -1.0966
-30.00 15.00 -1.2077
-25.00 15.00 -1.1614
-20.00 15.00 -1.0553
-15.00 15.00 -0.98467
-10.00 15.00 -0.97215
-5.00 15.00 -0.96494
0.00 15.00 -0.89504
5.00 15.00 -0.74668
10.00 15.00 -0.57148
15.00 15.00 -0.44160
20.00 15.00 -0.38614
25.00 15.00 -0.36789
30.00 15.00 -0.31821
35.00 15.00 -0.19633
40.00 15.00 -0.20798E-01
45.00 15.00 0.14973
70.00 15.00 0.30279
-75.00 20.00 0.37230
-65.00 20.00 0.25427
-60.00 20.00 0.23728
-55.00 20.00 0.16077
-50.00 20.00 -0.48347E-01
-45.00 20.00 -0.38435
-40.00 20.00 -0.74583
-35.00 20.00 -0.99652
-30.00 20.00 -1.0600
-25.00 20.00 -0.97268
-20.00 20.00 -0.85062
-15.00 20.00 -0.79889
-10.00 20.00 -0.83745
-5.00 20.00 -0.90224
0.00 20.00 -0.91279
5.00 20.00 -0.84266
10.00 20.00 -0.73220
15.00 20.00 -0.63941
20.00 20.00 -0.58038
25.00 20.00 -0.51565
30.00 20.00 -0.39223
35.00 20.00 -0.19858
40.00 20.00 0.19175E-01
45.00 20.00 0.19270
50.00 20.00 0.28348
55.00 20.00 0.30478
60.00 20.00 0.29915
65.00 20.00 0.29898
75.00 20.00 0.31754
-45.00 25.00 -0.33225
-40.00 25.00 -0.65804
-35.00 25.00 -0.85518
-30.00 25.00 -0.85951
-25.00 25.00 -0.72614
-20.00 25.00 -0.58549
-15.00 25.00 -0.54513
-10.00 25.00 -0.61831
-5.00 25.00 -0.73356
0.00 25.00 -0.80748
5.00 25.00 -0.81103
10.00 25.00 -0.77396
15.00 25.00 -0.73363
20.00 25.00 -0.68585
25.00 25.00 -0.58728
30.00 25.00 -0.40515
35.00 25.00 -0.16236
40.00 25.00 0.68240E-01
45.00 25.00 0.21682
-80.00 30.00 0.48860
-70.00 30.00 0.32305
-65.00 30.00 0.28627
-60.00 30.00 0.27215
-55.00 30.00 0.19982
-50.00 30.00 0.32041E-02
-45.00 30.00 -0.29514
-40.00 30.00 -0.57902
-35.00 30.00 -0.71589
-30.00 30.00 -0.65614
-25.00 30.00 -0.47181
-20.00 30.00 -0.30207
-15.00 30.00 -0.25229
-10.00 30.00 -0.33005
-5.00 30.00 -0.46408
0.00 30.00 -0.57750
5.00 30.00 -0.64373
10.00 30.00 -0.67985
15.00 30.00 -0.69691
20.00 30.00 -0.66729
25.00 30.00 -0.54651
30.00 30.00 -0.32755
35.00 30.00 -0.69461E-01
40.00 30.00 0.13456
45.00 30.00 0.22510
50.00 30.00 0.21937
55.00 30.00 0.19011
60.00 30.00 0.20099
65.00 30.00 0.25804
70.00 30.00 0.31898
80.00 30.00 0.33921
-45.00 35.00 -0.28960
-40.00 35.00 -0.53042
-35.00 35.00 -0.60651
-30.00 35.00 -0.48317
-25.00 35.00 -0.24590
-20.00 35.00 -0.37741E-01
-15.00 35.00 0.39863E-01
-10.00 35.00 -0.18884E-01
-5.00 35.00 -0.15026
0.00 35.00 -0.28926
5.00 35.00 -0.41123
10.00 35.00 -0.51549
15.00 35.00 -0.58277
20.00 35.00 -0.56406
25.00 35.00 -0.42122
30.00 35.00 -0.17981
35.00 35.00 0.65447E-01
40.00 35.00 0.21010
45.00 35.00 0.21760
-75.00 40.00 0.43044
-65.00 40.00 0.27902
-60.00 40.00 0.23825
-55.00 40.00 0.14168
-50.00 40.00 -0.58314E-01
-45.00 40.00 -0.31858
-40.00 40.00 -0.51595
-35.00 40.00 -0.53365
-30.00 40.00 -0.35209
-25.00 40.00 -0.66979E-01
-20.00 40.00 0.17868
-15.00 40.00 0.28827
-10.00 40.00 0.25478
-5.00 40.00 0.13058
0.00 40.00 -0.31750E-01
5.00 40.00 -0.20565
10.00 40.00 -0.36800
15.00 40.00 -0.46886
20.00 40.00 -0.44389
25.00 40.00 -0.27013
30.00 40.00 -0.10752E-01
35.00 40.00 0.20692
40.00 40.00 0.27651
45.00 40.00 0.19337
50.00 40.00 0.58810E-01
55.00 40.00 -0.16728E-03
60.00 40.00 0.70719E-01
65.00 40.00 0.21935
75.00 40.00 0.37982
-70.00 45.00 0.33172
-45.00 45.00 -0.37223
-40.00 45.00 -0.52385
-35.00 45.00 -0.48642
-30.00 45.00 -0.25664
-25.00 45.00 0.62224E-01
-20.00 45.00 0.33126
-15.00 45.00 0.46133
-10.00 45.00 0.44497
-5.00 45.00 0.32365
0.00 45.00 0.13931
5.00 45.00 -0.77481E-01
10.00 45.00 -0.28151
15.00 45.00 -0.39691
20.00 45.00 -0.35121
25.00 45.00 -0.14149
30.00 45.00 0.13287
35.00 45.00 0.31903
40.00 45.00 0.31633
45.00 45.00 0.15448
70.00 45.00 0.36667
-65.00 50.00 0.21505
-60.00 50.00 0.11766
-55.00 50.00 -0.21935E-01
-50.00 50.00 -0.22468
-45.00 50.00 -0.43294
-40.00 50.00 -0.53462
-35.00 50.00 -0.44612
-30.00 50.00 -0.18198
-25.00 50.00 0.14958
-20.00 50.00 0.41877
-15.00 50.00 0.54937
-10.00 50.00 0.53803
-5.00 50.00 0.41863
0.00 50.00 0.22331
5.00 50.00 -0.16473E-01
10.00 50.00 -0.24098
15.00 50.00 -0.35747
20.00 50.00 -0.29066
25.00 50.00 -0.54956E-01
30.00 50.00 0.22419
35.00 50.00 0.37977
40.00 50.00 0.32172
45.00 50.00 0.10883
50.00 50.00 -0.91639E-01
55.00 50.00 -0.12957
60.00 50.00 0.18305E-01
65.00 50.00 0.24273
-85.00 55.00 0.54841
-45.00 55.00 -0.48178
-40.00 55.00 -0.52985
-35.00 55.00 -0.39633
-30.00 55.00 -0.11418
-25.00 55.00 0.20675
-20.00 55.00 0.45150
-15.00 55.00 0.56325
-10.00 55.00 0.54879
-5.00 55.00 0.43810
0.00 55.00 0.25241
5.00 55.00 0.16447E-01
10.00 55.00 -0.20775
15.00 55.00 -0.32138
20.00 55.00 -0.24842
25.00 55.00 -0.11016E-01
30.00 55.00 0.25588
35.00 55.00 0.38454
40.00 55.00 0.29696
45.00 55.00 0.69518E-01
85.00 55.00 0.33763
-80.00 60.00 0.55125
-75.00 60.00 0.44489
-70.00 60.00 0.28330
-65.00 60.00 0.11864
-60.00 60.00 -0.38660E-01
-55.00 60.00 -0.20642
-50.00 60.00 -0.38022
-45.00 60.00 -0.50370
-40.00 60.00 -0.49825
-35.00 60.00 -0.32932
-30.00 60.00 -0.46339E-01
-25.00 60.00 0.24352
-20.00 60.00 0.44492
-15.00 60.00 0.52481
-10.00 60.00 0.50402
-5.00 60.00 0.41101
0.00 60.00 0.25450
5.00 60.00 0.45001E-01
10.00 60.00 -0.16464
15.00 60.00 -0.27868
20.00 60.00 -0.22014
25.00 60.00 -0.72442E-02
30.00 60.00 0.23267
35.00 60.00 0.34294
40.00 60.00 0.25600
45.00 60.00 0.51498E-01
50.00 60.00 -0.10122
55.00 60.00 -0.73893E-01
60.00 60.00 0.12363
65.00 60.00 0.35902
70.00 60.00 0.48845
75.00 60.00 0.46945
80.00 60.00 0.37807
-45.00 65.00 -0.49001
-40.00 65.00 -0.43720
-35.00 65.00 -0.24672
-30.00 65.00 0.20705E-01
-25.00 65.00 0.26574
-20.00 65.00 0.41497
-15.00 65.00 0.45864
-10.00 65.00 0.43077
-5.00 65.00 0.35866
0.00 65.00 0.23866
5.00 65.00 0.64525E-01
10.00 65.00 -0.12575
15.00 65.00 -0.24479
20.00 65.00 -0.21421
25.00 65.00 -0.40197E-01
30.00 65.00 0.16923
35.00 65.00 0.27553
40.00 65.00 0.21812
45.00 65.00 0.67157E-01
-65.00 70.00 0.40145E-01
-60.00 70.00 -0.14734
-55.00 70.00 -0.30259
-50.00 70.00 -0.41121
-45.00 70.00 -0.43844
-40.00 70.00 -0.35065
-35.00 70.00 -0.15581
-30.00 70.00 0.82103E-01
-25.00 70.00 0.27714
-20.00 70.00 0.37708
-15.00 70.00 0.38972
-10.00 70.00 0.35625
-5.00 70.00 0.30096
0.00 70.00 0.21069
5.00 70.00 0.66449E-01
10.00 70.00 -0.10705
15.00 70.00 -0.23197
20.00 70.00 -0.22974
25.00 70.00 -0.92884E-01
30.00 70.00 0.93600E-01
35.00 70.00 0.21129
40.00 70.00 0.20329
45.00 70.00 0.12241
50.00 70.00 0.86347E-01
55.00 70.00 0.17580
60.00 70.00 0.36306
65.00 70.00 0.53370
-70.00 75.00 0.24034
-45.00 75.00 -0.35207
-40.00 75.00 -0.24569
-35.00 75.00 -0.64510E-01
-30.00 75.00 0.13382
-25.00 75.00 0.28203
-20.00 75.00 0.34625
-15.00 75.00 0.34257
-10.00 75.00 0.30991
-5.00 75.00 0.26616
0.00 75.00 0.19291
5.00 75.00 0.66677E-01
10.00 75.00 -0.94614E-01
15.00 75.00 -0.22141
20.00 75.00 -0.23802
25.00 75.00 -0.12750
30.00 75.00 0.45493E-01
35.00 75.00 0.18153
40.00 75.00 0.22642
45.00 75.00 0.21395
70.00 75.00 0.61628
-75.00 80.00 0.44560
-65.00 80.00 0.22376E-01
-60.00 80.00 -0.14971
-55.00 80.00 -0.25165
-50.00 80.00 -0.28065
-45.00 80.00 -0.23840
-40.00 80.00 -0.13033
-35.00 80.00 0.21615E-01
-30.00 80.00 0.17506
-25.00 80.00 0.28557
-20.00 80.00 0.33401
-15.00 80.00 0.33509
-10.00 80.00 0.31575
-5.00 80.00 0.28354
0.00 80.00 0.21864
5.00 80.00 0.10158
10.00 80.00 -0.49185E-01
15.00 80.00 -0.17065
20.00 80.00 -0.19422
25.00 80.00 -0.10040
30.00 80.00 0.61023E-01
35.00 80.00 0.20794
40.00 80.00 0.29082
45.00 80.00 0.32836
50.00 80.00 0.38092
55.00 80.00 0.48525
60.00 80.00 0.61065
65.00 80.00 0.67907
75.00 80.00 0.49638
-45.00 85.00 -0.10895
-40.00 85.00 -0.13290E-01
-35.00 85.00 0.99051E-01
-30.00 85.00 0.20701
-25.00 85.00 0.29087
-20.00 85.00 0.34260
-15.00 85.00 0.36827
-10.00 85.00 0.37589
-5.00 85.00 0.35985
0.00 85.00 0.30154
5.00 85.00 0.19148
10.00 85.00 0.53822E-01
15.00 85.00 -0.54028E-01
20.00 85.00 -0.74762E-01
25.00 85.00 0.68101E-02
30.00 85.00 0.15019
35.00 85.00 0.28951
40.00 85.00 0.38390
45.00 85.00 0.44400
-80.00 90.00 0.57173
-70.00 90.00 0.26535
-65.00 90.00 0.73537E-01
-60.00 90.00 -0.50488E-01
-55.00 90.00 -0.84184E-01
-50.00 90.00 -0.47865E-01
-45.00 90.00 0.21337E-01
-40.00 90.00 0.95355E-01
-35.00 90.00 0.16427
-30.00 90.00 0.22992
-25.00 90.00 0.29584
-20.00 90.00 0.36164
-15.00 90.00 0.42114
-10.00 90.00 0.46115
-5.00 90.00 0.46286
0.00 90.00 0.41090
5.00 90.00 0.30880
10.00 90.00 0.18888
15.00 90.00 0.10292
20.00 90.00 0.93650E-01
25.00 90.00 0.16645
30.00 90.00 0.28517
35.00 90.00 0.39894
40.00 90.00 0.47939
45.00 90.00 0.53650
50.00 90.00 0.59829
55.00 90.00 0.67260
60.00 90.00 0.72755
65.00 90.00 0.71288
70.00 90.00 0.60771
80.00 90.00 0.32822
-45.00 95.00 0.13616
-40.00 95.00 0.18467
-35.00 95.00 0.21275
-30.00 95.00 0.24194
-25.00 95.00 0.29393
-20.00 95.00 0.37251
-15.00 95.00 0.45922
-10.00 95.00 0.52250
-5.00 95.00 0.53370
0.00 95.00 0.48299
5.00 95.00 0.38792
10.00 95.00 0.28929
15.00 95.00 0.23278
20.00 95.00 0.24471
25.00 95.00 0.31683
30.00 95.00 0.41294
35.00 95.00 0.49466
40.00 95.00 0.54773
45.00 95.00 0.58690
-75.00 100.00 0.47732
-65.00 100.00 0.16615
-60.00 100.00 0.89673E-01
-55.00 100.00 0.10036
-50.00 100.00 0.16228
-45.00 100.00 0.22171
-40.00 100.00 0.24584
-35.00 100.00 0.24114
-30.00 100.00 0.24175
-25.00 100.00 0.27975
-20.00 100.00 0.35974
-15.00 100.00 0.45407
-10.00 100.00 0.51964
-5.00 100.00 0.52409
0.00 100.00 0.46546
5.00 100.00 0.37449
10.00 100.00 0.29876
