-85.00 0.00 0.59897
-80.00 0.00 0.62445
-75.00 0.00 0.51311
-70.00 0.00 0.30533
-65.00 0.00 0.46233E-01
-60.00 0.00 -0.23127
-55.00 0.00 -0.49237
-50.00 0.00 -0.68036
-45.00 0.00 -0.72654
-40.00 0.00 -0.59706
-35.00 0.00 -0.33846
-30.00 0.00 -0.69227E-01
-25.00 0.00 0.93805E-01
-20.00 0.00 0.12281
-15.00 0.00 0.10377
-10.00 0.00 0.16787
-5.00 0.00 0.37875
0.00 0.00 0.66940
5.00 0.00 0.88586
10.00 0.00 0.90595
15.00 0.00 0.73582
20.00 0.00 0.50407
25.00 0.00 0.35880
30.00 0.00 0.35289
35.00 0.00 0.40976
40.00 0.00 0.39191
45.00 0.00 0.21158
50.00 0.00 -0.10444
55.00 0.00 -0.43843
60.00 0.00 -0.66361
65.00 0.00 -0.71698
70.00 0.00 -0.61775
75.00 0.00 -0.43298
80.00 0.00 -0.23662
85.00 0.00 -0.77580E-01
-45.00 5.00 -0.57906
-40.00 5.00 -0.37873
-35.00 5.00 -0.84025E-01
-30.00 5.00 0.18378
-25.00 5.00 0.33487
-20.00 5.00 0.37146
-15.00 5.00 0.37775
-10.00 5.00 0.44193
-5.00 5.00 0.57411
0.00 5.00 0.69231
5.00 5.00 0.69181
10.00 5.00 0.54018
15.00 5.00 0.31539
20.00 5.00 0.15189
25.00 5.00 0.13794
30.00 5.00 0.24813
35.00 5.00 0.36404
40.00 5.00 0.36262
45.00 5.00 0.20025
-65.00 10.00 0.67527E-01
-60.00 10.00 -0.21554
-55.00 10.00 -0.43510
-50.00 10.00 -0.51251
-45.00 10.00 -0.39890
-40.00 10.00 -0.12095
-35.00 10.00 0.21459
-30.00 10.00 0.47825
-25.00 10.00 0.60119
-20.00 10.00 0.61681
-15.00 10.00 0.62094
-10.00 10.00 0.68057
-5.00 10.00 0.76958
0.00 10.00 0.78972
5.00 10.00 0.66126
10.00 10.00 0.40447
15.00 10.00 0.13889
20.00 10.00 -0.18624E-02
25.00 10.00 0.30597E-01
30.00 10.00 0.16719
35.00 10.00 0.27843
40.00 10.00 0.26893
45.00 10.00 0.13286
50.00 10.00 -0.64059E-01
55.00 10.00 -0.24593
60.00 10.00 -0.37277
65.00 10.00 -0.44011
-70.00 15.00 0.34944
-45.00 15.00 -0.25401
-40.00 15.00 0.92280E-01
-35.00 15.00 0.46752
-30.00 15.00 0.72758
-25.00 15.00 0.81272
-20.00 15.00 0.78199
-15.00 15.00 0.75350
-10.00 15.00 0.79748
-5.00 15.00 0.87405
0.00 15.00 0.87111
5.00 15.00 0.70986
10.00 15.00 0.42442
15.00 15.00 0.14494
20.00 15.00 -0.13084E-02
25.00 15.00 0.15175E-01
30.00 15.00 0.11405
35.00 15.00 0.17921
40.00 15.00 0.14878
45.00 15.00 0.45093E-01
70.00 15.00 -0.36129
-75.00 20.00 0.57567
-65.00 20.00 0.58402E-01
-60.00 20.00 -0.21960
-55.00 20.00 -0.40781
-50.00 20.00 -0.41536
-45.00 20.00 -0.19753
-40.00 20.00 0.18905
-35.00 20.00 0.59289
-30.00 20.00 0.85236
-25.00 20.00 0.90169
-20.00 20.00 0.81025
-15.00 20.00 0.71681
-10.00 20.00 0.71092
-5.00 20.00 0.76216
0.00 20.00 0.75782
5.00 20.00 0.61308
10.00 20.00 0.35386
15.00 20.00 0.99502E-01
20.00 20.00 -0.35963E-01
25.00 20.00 -0.32839E-01
30.00 20.00 0.31919E-01
35.00 20.00 0.63197E-01
40.00 20.00 0.28676E-01
45.00 20.00 -0.30884E-01
50.00 20.00 -0.62069E-01
55.00 20.00 -0.62263E-01
60.00 20.00 -0.80944E-01
65.00 20.00 -0.16018
75.00 20.00 -0.35313
-45.00 25.00 -0.24533
-40.00 25.00 0.13968
-35.00 25.00 0.55062
-30.00 25.00 0.81227
-25.00 25.00 0.84026
-20.00 25.00 0.69352
-15.00 25.00 0.51753
-10.00 25.00 0.42374
-5.00 25.00 0.40808
0.00 25.00 0.37621
5.00 25.00 0.24675
10.00 25.00 0.34827E-01
15.00 25.00 -0.15939
20.00 25.00 -0.24122
25.00 25.00 -0.20256
30.00 25.00 -0.11891
35.00 25.00 -0.71375E-01
40.00 25.00 -0.73785E-01
45.00 25.00 -0.75376E-01
-80.00 30.00 0.70401
-70.00 30.00 0.31170
-65.00 30.00 0.26134E-01
-60.00 30.00 -0.25131
